GTIN Code;GTIN Name;GPC Segmentation Code;GPC Brick Code;GPC Class Code;GPC Family Code;GTIN Image;Brand Code;Brand;Brand Image;Brand Link;Brand Owner;Brand Owner Code;Brand Owner Link;Brand Owner Wikipedia Link;Brand Owner Image;GCP Code;GLN Code;Logistical Owner (GLN);GLN Country ISO Code;GLN City;GLN Postal Code;GLN Address2;GLN Address3;GLN Address4;GLN Last Change;GLN Return Code;Number of Units;Package Type Code;Package Type Name;Weight (g);Weight (oz);Volume (ml);Volume (fl oz);Alcohol by Volume;Alcohol by Weight;Registration;Registration Country ISO Code;Ingredients;SERV_SIZE_G;SERV_SIZE_ML;SERV_CT;CAL;CAL_FROM_FAT;TOT_FAT_G;TOT_FAT_DV;SAT_FAT_G;SAT_FAT_DV;TRANS_FAT_G;CHOL_MG;CHOL_DV;SOD_MG;SOD_DV;POT_MG;POT_DV;TOT_CARB_G;TOT_CARB_DV;DIET_FIBER_G;DIET_FIBER_DV;SUGARS_G;PROTEIN_G;VITAMIN_A;VITAMIN_C;CALCIUM;IRON
0836093012077;Juice Apple;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093012077.jpg;BI5TXW;Izze;http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg;http://www.izze.com;Pepsico;000012;http://www.pepsico.com;http://en.wikipedia.org/wiki/Pepsico;http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg;083609301;0021224000003;PepsiCo, Inc.;US;Purchase;10577;700 Anderson Hill Rd;;NY;;0;4;;;;;;8.4;;;GS1 US;US;PURE JUICE MADE FROM APPLE,WHITE GRAPE AND ACEROLA JUICE CONCENTRATES,SPARKLING WATER,NATURAL FLAVOR,CITRIC ACID,ASCORBIC ACID (VITAMIN C),NIACINAMIDE,PYRIDOXINE HYDROCHLORIDE (VITAMIN B6);0.0;250.0;1.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;23.0;8.0;0.0;0.0;21.0;0.0;0;30.0;0.0;0.0
0836093013043;Juice Grapefruit;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093013043.jpg;BI5TXW;Izze;http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg;http://www.izze.com;Pepsico;000012;http://www.pepsico.com;http://en.wikipedia.org/wiki/Pepsico;http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg;083609301;0021224000003;PepsiCo, Inc.;US;Purchase;10577;700 Anderson Hill Rd;;NY;;0;1;;;;;;8.4;;;GS1 US;US;PURE JUICE MADE FROM APPLE,WHITE GRAPE,ORANGE,GRAPEFRUIT AND ACEROLA JUICE CONCENTRATES,SPARKLING WATER,CITRIC ACID,NATURAL FLAVOR,GUM ARABIC,RED RADISH JUICE (COLOR),ASCORBIC ACID (VITAMIN C),NIACINAMIDE,PYRIDOXINE HYDROCHLORIDE (VITAMIN B6);0.0;250.0;1.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;22.0;7.0;0.0;0.0;20.0;0.0;0;30.0;0.0;0.0
0836093015023;Juice Blackberry;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093015023.jpg;BI5TXW;Izze;http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg;http://www.izze.com;Pepsico;000012;http://www.pepsico.com;http://en.wikipedia.org/wiki/Pepsico;http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg;083609301;0021224000003;PepsiCo, Inc.;US;Purchase;10577;700 Anderson Hill Rd;;NY;;0;24;;;;;;8.4;;;GS1 US;US;PURE JUICE MADE FROM APPLE,WHITE GRAPE,BLACKBERRY,RASPBERRY AND ACEROLA JUICE CONCENTRATES,SPARKLING WATER,CITRIC ACID,NATURAL FLAVOR,RED GRAPE JUICE CONCENTRATE (COLOR),ASCORBIC ACID (VITAMIN C),NIACINAMIDE,PYRIDOXINE HYDROCHLORIDE (VITAMIN B6).;0.0;250.0;1.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;1.0;0.0;0.0;22.0;7.0;0.0;0.0;20.0;0.0;0;30.0;0.0;0.0
0836093515080;Juice Birch;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093515080.jpg;BI5TXW;Izze;http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg;http://www.izze.com;Pepsico;000012;http://www.pepsico.com;http://en.wikipedia.org/wiki/Pepsico;http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg;083609351;0021224000003;PepsiCo, Inc.;US;Purchase;10577;700 Anderson Hill Rd;;NY;;0;1;;;;;;12.0;;;GS1 US;US;SPARKLING WATER,SUGAR,NATURAL FLAVOR,NATURAL APPLE EXTRACT (COLOR),CITRIC ACID,BIRCH OIL;0.0;360.0;1.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;1.0;0.0;0.0;29.0;10.0;0.0;0.0;29.0;0.0;0;0.0;0.0;0.0
0836093516056;Juice Lime;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093516056.jpg;BI5TXW;Izze;http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg;http://www.izze.com;Pepsico;000012;http://www.pepsico.com;http://en.wikipedia.org/wiki/Pepsico;http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg;083609351;0021224000003;PepsiCo, Inc.;US;Purchase;10577;700 Anderson Hill Rd;;NY;;0;1;;;;;;12.0;;;GS1 US;US;PURE JUICE MADE FROM APPLE,WHITE GRAPE AND LIME JUICE CONCENTRATES,SPARKLING WATER,NATURAL FLAVOR;0.0;360.0;1.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;31.0;10.0;0.0;0.0;27.0;0.0;0;0.0;0.0;0.0
0857063002003;Chicken Tikka Masala;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002003.jpg;MEJZBY;Saffron Road;http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg;http://www.saffronroadfood.com;;;;;;0857063002;0857063002003;American Halal;US;Stamford;06905;1177 Summer St;;CT;;0;1;;;;11.0;;;;;GS1 US;US;Masala Sauce (Water,Onions,Tomato Paste [Tomatoes,Citric Acid],Cream,Ginger,Garlic,Expeller Pressed Canola Oil,Spices,Sea Salt,Cane Sugar),Basmati Rice (Water,Basmati Rice,Expeller Pressed Canola Oil,Garlic,Ginger),Chicken (Chicken Breast,Nonfat Yogurt [Cultured Nonfat Milk,Pectin] Water,Cornstarch,Ginger,Sea Salt,Garlic. Contains Milk.;312.0;0.0;1.0;290.0;45.0;5.0;8.0;1.5;8.0;0.0;40.0;13.0;670.0;28.0;0.0;0.0;39.0;13.0;3.0;12.0;2.0;18.0;10;4.0;8.0;15.0
0857063002270;Chana Saag;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002270.jpg;MEJZBY;Saffron Road;http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg;http://www.saffronroadfood.com;;;;;;0857063002;0857063002003;American Halal;US;Stamford;06905;1177 Summer St;;CT;;0;1;;;;5.5;;;;;GS1 US;US;Chana Saag Filling: Spinach,Organic Chickpeas,Diced Tomatoes (Diced Tomatoes,Tomato Juice,Salt,Calcium Chloride,Citric Acid),Diced Onions,Cream,Tomato Paste (Tomatoes,Citric Acid),Garlic,Fresh Ginger,Expeller Pressed Canola Oil,Spices,Sea Salt. Whole Grain Wrap: Whole Wheat Flour,Water,Expeller Pressed Canola Oil,Sea Salt.;156.0;0.0;1.0;270.0;60.0;6.0;10.0;1.5;6.0;0.0;5.0;2.0;420.0;18.0;5.0;0.0;45.0;15.0;9.0;36.0;4.0;11.0;60;15.0;8.0;20.0
0857063002423;Wasabi Crunchy Chickpeas;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002423.jpg;MEJZBY;Saffron Road;http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg;http://www.saffronroadfood.com;;;;;;0857063002;0857063002003;American Halal;US;Stamford;06905;1177 Summer St;;CT;;0;1;;;;6.0;;;;;GS1 US;US;Organic Chickpeas,Expeller Pressed Canola Oil,Cane Sugar,Modified Food Starch,Salt,Yeast Extract,Dehydrated Vegetable Powders,Onion Powder,Natural Flavorings (Horseradish Powder,Spinach Powder,Mustard Flour,Maltodextrin,Autolyzed Yeast Extract,Natural Flavoring),Garlic Powder,Spices,Citric Acid.;28.0;0.0;6.0;120.0;29.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;200.0;8.0;0.0;0.0;16.0;6.0;1.0;4.0;2.0;6.0;0;0.0;0.0;0.0
0857063002461;Falafel Crunchy Chickpeas;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002461.jpg;MEJZBY;Saffron Road;http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg;http://www.saffronroadfood.com;;;;;;0857063002;0857063002003;American Halal;US;Stamford;06905;1177 Summer St;;CT;;0;1;;;;6.0;;;;;GS1 US;US;Organic Chickpeas,Expeller Pressed Canola Oil,Cane Sugar,Tapioca Dextrin,Spices,Salt,Black Bean Powder (Black Beans,Sugar),Onion Powder,Garlic Powder,Lemon Juice Powder (Lemon Juice Concentrate,Maltodextrin),Paprika,Granulated Garlic,Turmeric,Yeast Extract.;28.0;0.0;6.0;120.0;29.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;190.0;8.0;0.0;0.0;16.0;6.0;1.0;4.0;2.0;6.0;0;0.0;0.0;0.0
0857063002515;Traditional Chicken Broth;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002515.jpg;MEJZBY;Saffron Road;http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg;http://www.saffronroadfood.com;;;;;;0857063002;0857063002003;American Halal;US;Stamford;06905;1177 Summer St;;CT;;0;1;;;;32.0;;;;;GS1 US;US;Chicken Stock,Celery Stock,Carrot Stock,Onion Stock,Sea Salt,Natural Flavor,Spices.;0.0;240.0;4.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;6.0;90.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0;0.0;0.0;0.0
0857063002522;Classic Vegetable Broth;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002522.jpg;MEJZBY;Saffron Road;http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg;http://www.saffronroadfood.com;;;;;;0857063002;0857063002003;American Halal;US;Stamford;06905;1177 Summer St;;CT;;0;1;;;;32.0;;;;;GS1 US;US;Mirepoix Stock (Carrot,Celery And Onion Stocks),Carrot Stock,Celery Stock,Onion Stock,Cabbage Stock,Sautéed Carrot Stock (Carrot Stock,Sunflower Oil),Sea Salt,Mushroom Stock,Garlic Juice,Tomato Paste,Natural Flavors,Leek Stock,Salt,Spice.;0.0;240.0;4.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;6.0;70.0;2.0;2.0;1.0;0.0;0.0;2.0;0.0;6;0.0;0.0;0.0
0857063002614;Rogan Josh;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002614.jpg;MEJZBY;Saffron Road;http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg;http://www.saffronroadfood.com;;;;;;0857063002;0857063002003;American Halal;US;Stamford;06905;1177 Summer St;;CT;;0;1;;;;7.0;;;;;GS1 US;US;Water,Diced Onion,Tomato Paste,Sugar,Canola Oil,Diced Red Bell Pepper,Garlic Puree (Garlic,Vinegar),Onion Juice (Onion Juice,Salt),Modified Corn Starch,Salt,Red Pepper Puree,Lemon Juice Concentrate,Diced Green Bell Pepper,Spices,Soy Lecithin,Dehydrated Garlic,Turmeric,Paprika,Natural Flavors,Sunflower Oil,Xanthan Gum,Natural Smoke Flavor. CONTAINS: SOY.;30.0;0.0;7.0;25.0;10.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;270.0;11.0;0.0;0.0;3.0;1.0;0.0;0.0;2.0;0.0;3;10.0;0.0;1.0
0857063002645;Korean Stir Fry;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002645.jpg;MEJZBY;Saffron Road;http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg;http://www.saffronroadfood.com;;;;;;0857063002;0857063002003;American Halal;US;Stamford;06905;1177 Summer St;;CT;;0;1;;;;7.0;;;;;GS1 US;US;Water,Pear Juice Concentrate,Non-Gmo Gluten-Free Reduced Sodium Tamari (Water,Soybeans,Salt),Toasted Sesame Oil,Non-Gmo Native Corn Starch,Apple Juice Concentrate,Non-Gmo Miso Powder (Soybeans,Salt,Modified Tapioca Starch),Lemon Juice Concentrate,Garlic,Spice,Authentic Korean Red Pepper (Gochugaru),Onion Powder,Xanthan Gum.;30.0;0.0;7.0;35.0;15.0;1.5;2.0;0.0;1.0;0.0;0.0;0.0;180.0;8.0;0.0;0.0;5.0;2.0;0.0;2.0;3.0;0.0;2;2.0;0.0;3.0
